timestamp_s,ego_x,ego_y,ego_speed_kmh,ego_heading_deg,lateral_deviation_m,indicator_state,vehicle_length_m,vehicle_width_m,ego_origin_ref,collision_flag,task_complete
20.4,-110.014399808322,-52.7973469686909,43.7964768519557,270.433116265161,1.5210377866654,none,2.1,1.4,rear_axle_center,0,0
20.5,-110.006230511564,-54.0178548114292,44.0566511828541,270.354587523366,1.51981641304795,none,2.1,1.4,rear_axle_center,0,0
20.6,-109.999459095022,-55.24560895415,44.3168013717171,270.279854487895,1.52003414685675,none,2.1,1.4,rear_axle_center,0,0
20.7,-109.992855456518,-56.4806094254492,44.5767409106192,270.324980667293,1.52046090600569,none,2.1,1.4,rear_axle_center,0,0
20.8,-109.984687887185,-57.7228052301155,44.8366028358887,270.3719114201,1.51936471939442,none,2.1,1.4,rear_axle_center,0,0
20.9,-109.975777463224,-58.9721842963956,45.0964705719659,270.423072840537,1.51756658120258,none,2.1,1.4,rear_axle_center,0,0
21,-109.96594182387,-60.2287793648782,45.3563734389974,270.473059713795,1.51488431999601,none,2.1,1.4,rear_axle_center,0,0
21.1,-109.955081645051,-61.4925998089942,45.6162632280936,270.520226048369,1.5112186666702,none,2.1,1.4,rear_axle_center,0,0
21.2,-109.943147752416,-62.7636377004753,45.876073760898,270.565562543696,1.50652040254001,none,2.1,1.4,rear_axle_center,0,0
21.3,-109.931019705661,-64.041880447857,46.1358008668401,270.551264399375,1.50166900137226,none,2.1,1.4,rear_axle_center,0,0
21.4,-109.919142737847,-65.3273456844019,46.3954625902907,270.529899840583,1.49710978939226,none,2.1,1.4,rear_axle_center,0,0
21.5,-109.907601217211,-66.6200321061222,46.6550341574694,270.507290990359,1.49292712604623,none,2.1,1.4,rear_axle_center,0,0
21.6,-109.89637161693,-67.9199288257475,46.9144891928973,270.484915686343,1.48909742291724,none,2.1,1.4,rear_axle_center,0,0
21.7,-109.885513843922,-69.2270285117811,47.1738446906488,270.463790839125,1.48568054421748,none,2.1,1.4,rear_axle_center,0,0
21.8,-109.875055877644,-70.5413311439947,47.4331323654854,270.443646596398,1.48270446883497,none,2.1,1.4,rear_axle_center,0,0
21.9,-109.865008524054,-71.8628382763118,47.6923547135618,270.423879501296,1.48018001139876,none,2.1,1.4,rear_axle_center,0,0
22,-109.855375662607,-73.1915498585362,47.9515092209425,270.404096405425,1.47811105101495,none,2.1,1.4,rear_axle_center,0,0
22.1,-109.84616081709,-74.5274636976165,48.2105881689317,270.384127605108,1.47650109892993,none,2.1,1.4,rear_axle_center,0,0
22.2,-109.837368755728,-75.8705767022704,48.4695918245028,270.363978011748,1.47535490569448,none,2.1,1.4,rear_axle_center,0,0
22.3,-109.829005783437,-77.22088585577,48.7285173371872,270.343714520469,1.47467875894856,none,2.1,1.4,rear_axle_center,0,0
22.4,-109.821078904516,-78.5783885680391,48.9873580537525,270.32334183212,1.47447964813424,none,2.1,1.4,rear_axle_center,0,0
22.5,-109.813596061272,-79.9430824523767,49.2461210928986,270.302873751368,1.4747655018422,none,2.1,1.4,rear_axle_center,0,0
22.6,-109.806564160647,-81.314965399483,49.5048068553299,270.28236208895,1.47554321489763,none,2.1,1.4,rear_axle_center,0,0
22.7,-109.79999030692,-82.6940351401725,49.7634084195799,270.261758422495,1.47681987854499,none,2.1,1.4,rear_axle_center,0,0
22.8,-109.793882066625,-84.0802894308282,50.0219363039871,270.24107302429,1.47860304642479,none,2.1,1.4,rear_axle_center,0,0
22.9,-109.788246246424,-85.4737259198359,50.2803838594226,270.22031884359,1.4808995117021,none,2.1,1.4,rear_axle_center,0,0
23,-109.78309010313,-86.8743421213332,50.5387477451844,270.199472688445,1.48371651692071,none,2.1,1.4,rear_axle_center,0,0
23.1,-109.778420928739,-88.2821356295605,50.7970316325913,270.178553149528,1.48706134026418,none,2.1,1.4,rear_axle_center,0,0
23.2,-109.774245678779,-89.6971041900563,51.0552425325254,270.15754920829,1.49094092431477,none,2.1,1.4,rear_axle_center,0,0
23.3,-109.770571590707,-91.1192453451067,51.3133703488904,270.136470294976,1.49536249241989,none,2.1,1.4,rear_axle_center,0,0
23.4,-109.767406010234,-92.5485566782089,51.5714152556178,270.115315061711,1.50033337641684,none,2.1,1.4,rear_axle_center,0,0
23.5,-109.764755973198,-93.9850357679565,51.8293774411152,270.094089584812,1.50586059824458,none,2.1,1.4,rear_axle_center,0,0
23.6,-109.762628802563,-95.428680017161,52.0872536292405,270.072778279098,1.51195146596499,none,2.1,1.4,rear_axle_center,0,0
23.7,-109.761031897431,-96.8794868645535,52.3450440210348,270.051391766125,1.5186133639798,none,2.1,1.4,rear_axle_center,0,0
23.8,-109.759972565833,-98.3374538695275,52.6027556619274,270.029920586687,1.52585358630823,none,2.1,1.4,rear_axle_center,0,0
23.9,-109.759458064642,-99.8025786101726,52.8603887483866,270.008375621438,1.53367937591836,none,2.1,1.4,rear_axle_center,0,0
24,-109.759495849233,-101.274858473215,53.1179297333864,269.986755504946,1.51047762294452,none,2.1,1.4,rear_axle_center,0,0
24.1,-109.760093229743,-102.754290906359,53.3753891085613,269.965054568641,1.2986911515007,none,2.1,1.4,rear_axle_center,0,0
24.2,-109.761257818479,-104.240873319791,53.6327636390686,269.943270843289,0.883466963689634,none,2.1,1.4,rear_axle_center,0,0
24.3,-109.762997114362,-105.73460319918,53.8900500712635,269.921420620747,-0.0946273570800092,none,2.1,1.4,rear_axle_center,0,0
24.4,-109.765318361329,-107.235477888595,54.1472554979755,269.899478694039,-0.346032280180145,none,2.1,1.4,rear_axle_center,0,0
24.5,-109.76822930933,-108.743494804728,54.4043732325998,269.877462005845,-0.585743312072177,none,2.1,1.4,rear_axle_center,0,0
24.6,-109.771737234947,-110.258651221241,54.6614000160852,269.855380152324,0.929413293050211,none,2.1,1.4,rear_axle_center,0,0
24.7,-109.775849605418,-111.780944562985,54.9183463669902,269.833222095019,1.04829048536944,none,2.1,1.4,rear_axle_center,0,0
24.8,-109.780573740663,-113.310372127617,55.1751987354469,269.810993890276,-0.48114268384865,none,2.1,1.4,rear_axle_center,0,0
24.9,-109.785917292911,-114.846931190366,55.4319642045448,269.788690046657,-0.27158323439954,none,2.1,1.4,rear_axle_center,0,0
25,-109.79188773488,-116.390619117135,55.6886498596411,269.766307116233,-0.0614091961478816,none,2.1,1.4,rear_axle_center,0,0
25.1,-109.798493047487,-117.941433168478,55.9452387368658,269.743847094967,0.768884880081638,none,2.1,1.4,rear_axle_center,0,0
25.2,-109.805740136589,-119.4993705687,56.2017412710045,269.721325818209,1.25689748312977,none,2.1,1.4,rear_axle_center,0,0
25.3,-109.813818041197,-121.064109130853,56.4592921873058,269.701103632505,1.57769653952373,none,2.1,1.4,rear_axle_center,0,0
25.4,-109.822115766536,-122.636548362854,56.716619680075,269.670104042152,1.71922269767407,none,2.1,1.4,rear_axle_center,0,0
25.5,-109.831378348578,-124.215865850704,56.9570012006548,269.653697639486,1.74457212993427,none,2.1,1.4,rear_axle_center,0,0
25.6,-109.841032059117,-125.80176425107,57.212487406366,269.62983594427,1.73674652448395,none,2.1,1.4,rear_axle_center,0,0
25.7,-109.8514805408,-127.39479154318,57.4683293068238,269.609820376134,1.71722983912668,none,2.1,1.4,rear_axle_center,0,0
25.8,-109.862644036994,-128.994979368421,57.7243349498573,269.588713852785,1.69695738921669,none,2.1,1.4,rear_axle_center,0,0
25.9,-109.874499202497,-130.602305755797,57.9803178721256,269.566392349036,1.67595264464789,none,2.1,1.4,rear_axle_center,0,0
26,-109.887044665961,-132.216743417506,58.2361729615472,269.543322497616,1.65421713208324,none,2.1,1.4,rear_axle_center,0,0
26.1,-109.90029025145,-133.838276688002,58.4918906304735,269.519952898182,1.63174111679431,none,2.1,1.4,rear_axle_center,0,0
26.2,-109.914249092051,-135.466900315153,58.7474898899914,269.496518974811,1.60851149580423,none,2.1,1.4,rear_axle_center,0,0
26.3,-109.92893229831,-137.102613229789,59.002983728375,269.473122126701,1.58451716483423,none,2.1,1.4,rear_axle_center,0,0
26.4,-109.944349453057,-138.745414784472,59.2583932629556,269.449717903392,1.55974854489557,none,2.1,1.4,rear_axle_center,0,0
26.5,-109.960508614463,-140.395303100374,59.5137052091588,269.426276314887,1.53419758864187,none,2.1,1.4,rear_axle_center,0,0
26.6,-109.977417055298,-142.052275410609,59.7689336882545,269.402778215539,1.50785703917227,none,2.1,1.4,rear_axle_center,0,0
26.7,-109.995082005826,-143.71632853916,60.0240584132777,269.379214282799,1.48071968442037,none,2.1,1.4,rear_axle_center,0,0
26.8,-110.012687814021,-145.387480254912,60.2786336697357,269.448749864274,1.45360106204454,none,2.1,1.4,rear_axle_center,0,0
26.9,-110.009477775667,-147.065523364823,60.4960472520027,270.51756085419,1.44725871940383,none,2.1,1.4,rear_axle_center,0,0
27,-109.963090066252,-148.746876224812,60.5988447752053,272.128205311454,1.48407450734355,none,2.1,1.4,rear_axle_center,0,0
27.1,-109.866710908695,-150.42655481879,60.6112490642576,274.034875068164,1.57089046425876,none,2.1,1.4,rear_axle_center,0,0
27.2,-109.71655002582,-152.100434654526,60.5459071475529,276.075913523138,1.71152028475523,none,2.1,1.4,rear_axle_center,0,0
27.3,-109.507947175232,-153.766251008671,60.4634155683529,278.234664988754,1.58936297225109,none,2.1,1.4,rear_axle_center,0,0
27.4,-109.239397989801,-155.420830189848,60.3376523652985,280.374359366111,1.33023689763739,none,2.1,1.4,rear_axle_center,0,0
27.5,-108.909733331969,-157.060222513052,60.1975186874568,282.563179533135,1.0099098890451,none,2.1,1.4,rear_axle_center,0,0
27.6,-108.518178774153,-158.681324287894,60.0400639898494,284.760363599885,0.627589863554522,none,2.1,1.4,rear_axle_center,0,0
27.7,-108.0667522428,-160.283010226378,59.8548802290436,286.913048105915,0.185288309168242,none,2.1,1.4,rear_axle_center,0,0
27.8,-107.555198529004,-161.861465374308,59.6645637551566,289.175192307295,-0.317271695665034,none,2.1,1.4,rear_axle_center,0,0
27.9,-106.986413785225,-163.412567545832,59.4506105520853,291.385122995976,-0.877217511123879,none,2.1,1.4,rear_axle_center,0,0
28,-106.369358335741,-164.929165256037,58.4937501345472,293.205093547957,-1.48562966823128,none,2.1,1.4,rear_axle_center,0,0
28.1,-105.725690778153,-166.394964182729,57.2152280235199,294.96894562395,1.37905732359253,none,2.1,1.4,rear_axle_center,0,0
28.2,-105.046810540155,-167.808393712424,55.9964134111083,296.91808064022,0.708234090611528,none,2.1,1.4,rear_axle_center,0,0
28.3,-104.332476377716,-169.167601745732,54.7956505568729,298.991688214217,0.00164884955296035,none,2.1,1.4,rear_axle_center,0,0
28.4,-103.587140600584,-170.474266261189,53.6450645879876,301.118251988632,-0.736236610012447,none,2.1,1.4,rear_axle_center,0,0
28.5,-102.80641419328,-171.723300594856,52.400824727922,303.381615515109,-1.50984018849428,none,2.1,1.4,rear_axle_center,0,0
28.6,-102.000948379612,-172.914140648366,51.1734548710472,305.642804920941,-2.30851404581437,none,2.1,1.4,rear_axle_center,0,0
28.7,-101.186319653941,-174.026875424129,48.1322447042251,308.62187139295,-3.1167952841597,none,2.1,1.4,rear_axle_center,0,0
28.8,-100.331778683563,-174.895147652583,32.0532739449925,341.291126274737,-3.96637973357009,none,2.1,1.4,rear_axle_center,0,0
28.9,-99.5224679300948,-175.231660683787,31.5205828242766,342.648690080229,-4.77376175988239,none,2.1,1.4,rear_axle_center,0,0
29,-98.8452625710851,-175.553404178284,9.2462780272252,335.035196835864,-5.44912460838416,none,2.1,1.4,rear_axle_center,0,0
29.1,-98.6628264790625,-175.613151701248,7.52386436143635,318.6880252612,-5.63121762924372,none,2.1,1.4,rear_axle_center,0,0
29.2,-98.6419037446815,-175.629993641156,0.542600824840526,230.032252092744,-5.65204415118991,none,2.1,1.4,rear_axle_center,0,0
29.3,-98.6524578791425,-175.629753934903,0.178513734849287,265.825277214948,-5.6414915522714,none,2.1,1.4,rear_axle_center,0,0
29.4,-98.6578018782193,-175.619680978659,0.051861565584135,265.725176946593,-5.63620498049665,none,2.1,1.4,rear_axle_center,0,0
29.5,-98.657719474099,-175.6169235055,0.0213477609126979,265.715859769247,-5.63630308031045,none,2.1,1.4,rear_axle_center,0,0
29.6,-98.6568971487922,-175.615748142225,0.0148940589476447,265.729102473342,-5.63713208309683,none,2.1,1.4,rear_axle_center,0,0
29.7,-98.6563569801409,-175.615128792052,0.0116026205084831,265.742079293642,-5.63767576867212,none,2.1,1.4,rear_axle_center,0,0
29.8,-98.6563540525434,-175.614920220027,0.0151890164046115,265.745539536345,-5.637679883527,none,2.1,1.4,rear_axle_center,0,0
29.9,-98.6563592937671,-175.614721025065,3.09397956311357e-15,265.748449443146,-5.63767577631373,none,2.1,1.4,rear_axle_center,0,0
30,-98.6563731882761,-175.614466140397,0.0168793157464899,265.752714833783,-5.63766333297119,none,2.1,1.4,rear_axle_center,0,0
